eps_deg,sample_idx,D_m,R_star_m,q
5.0,255,79.720885,39.860443,1.000000
5.0,256,69.294298,35.243141,1.017202
5.0,257,93.192168,46.596084,1.000000
5.0,258,518.660951,259.330476,1.000000
5.0,259,173.490674,86.745337,1.000000
5.0,260,115.236495,57.866240,1.004304
5.0,261,106.588485,53.294242,1.000000
5.0,262,73.124888,36.562444,1.000000
5.0,263,93.732995,46.866498,1.000000
5.0,264,179.655513,89.950211,1.001363
5.0,265,149.072882,74.536441,1.000000
5.0,266,175.942674,89.160099,1.013513
5.0,267,172.949209,86.474605,1.000000
5.0,268,28.495273,14.247636,1.000000
5.0,269,59.277995,29.638998,1.000000
5.0,270,148.713307,74.356653,1.000000
5.0,271,53.114400,27.898095,1.050491
5.0,272,101.503885,50.754741,1.000055
5.0,273,66.923468,33.461734,1.000000
5.0,274,77.717272,38.858636,1.000000
5.0,275,77.615362,38.825958,1.000471
5.0,276,82.397774,41.198887,1.000000
5.0,277,113.380937,56.690469,1.000000
5.0,278,67.049336,33.563307,1.001153
5.0,279,109.811736,54.905868,1.000000
5.0,280,276.579247,138.289624,1.000000
5.0,281,190.286314,95.144141,1.000010
5.0,282,169.994053,85.002890,1.000069
5.0,283,125.842174,62.921087,1.000000
5.0,284,61.426845,30.713422,1.000000
5.0,285,80.908307,40.454154,1.000000
5.0,286,107.408519,56.943267,1.060312
5.0,287,104.350966,52.175483,1.000000
5.0,288,215.735108,107.867554,1.000000
5.0,289,67.937251,33.968626,1.000000
5.0,290,33.017335,18.214872,1.103352
5.0,291,65.676374,32.838187,1.000000
5.0,292,192.603821,96.301910,1.000000
5.0,293,168.964865,84.482433,1.000000
5.0,294,143.722004,71.861002,1.000000
5.0,295,261.727336,130.863668,1.000000
5.0,296,256.970127,128.485063,1.000000
5.0,297,115.574140,57.787070,1.000000
5.0,298,114.157392,58.248568,1.020496
5.0,299,193.460411,96.730206,1.000000
